survived,pclass,sex,age,sibsp,parch,fare,embarked,family_size,is_alone,age_group,fare_per_person,title,age_group_Child,age_group_Teen,age_group_Adult,age_group_Middle_Age,age_group_Senior,title_child,title_man,title_woman
1,3,male,0.6702056062754514,0,0,-0.5161363101392413,S,-0.6223367722723301,1,Middle_Age,-0.3553440082172934,man,False,False,False,True,False,False,True,False
0,3,male,-0.2589130521272958,0,0,-0.5137451068374177,S,-0.6223367722723301,1,Adult,-0.3520494029144937,man,False,False,True,False,False,False,True,False
0,3,female,-0.6162663822821985,1,0,-0.4797900199515218,S,0.035513783200323175,0,Adult,-0.43474399601476604,woman,False,False,True,False,False,False,False,True
0,3,male,-0.11597172006533471,1,0,-0.36453402080362185,S,0.035513783200323175,0,Adult,-0.3553440082172934,man,False,False,True,False,False,False,True,False
0,3,female,-0.6877370483131792,0,0,-0.5020282106584818,S,-0.6223367722723301,1,Adult,-0.33590583693077525,woman,False,False,True,False,False,False,False,True
0,2,male,0.3128522761205486,1,0,-0.2660164447684875,S,0.035513783200323175,0,Adult,-0.2874751389796198,man,False,False,True,False,False,False,True,False
0,3,male,1.5278535986472181,0,0,-0.5194839947617944,S,-0.6223367722723301,1,Middle_Age,-0.359956455641213,man,False,False,False,True,False,False,True,False
1,2,male,-1.9027383708398486,1,1,-0.3090581042013132,S,0.6933643386729765,0,Child,-0.3994917192748093,child,True,False,False,False,False,True,False,False
0,3,male,-0.6162663822821985,0,0,-0.5190057541014297,S,-0.6223367722723301,1,Adult,-0.35929753458065306,man,False,False,True,False,False,False,True,False
0,3,male,-0.3303837181582764,0,0,-0.5365418826356836,Q,-0.6223367722723301,1,Adult,-0.3834588520292649,man,False,False,True,False,False,False,True,False
1,1,female,0.24138161008956807,1,0,1.0539277778381673,Q,0.035513783200323175,0,Adult,0.6218359245930951,woman,False,False,True,False,False,False,False,True
1,3,male,1.0275589364303541,0,0,-0.5161363101392413,S,-0.6223367722723301,1,Middle_Age,-0.3553440082172934,man,False,False,False,True,False,False,True,False
0,3,female,-0.5805310492667083,0,0,-0.5137451068374177,S,-0.6223367722723301,1,Adult,-0.3520494029144937,woman,False,False,True,False,False,False,False,True
1,2,female,0.3128522761205486,1,1,-0.0460257410007117,S,0.6933643386729765,0,Adult,-0.2786895248388206,woman,False,False,True,False,False,False,False,True
1,2,female,-0.8306783803751403,0,2,-0.4190534560852011,S,0.6933643386729765,0,Teen,-0.4500090005844046,woman,False,True,False,False,False,False,False,True
0,3,female,-1.4024437086229846,0,2,-0.20575812156253154,S,0.6933643386729765,0,Child,-0.35204940291449377,child,True,False,False,False,False,True,False,False
0,3,male,-0.6162663822821985,0,0,-0.5198034595229181,Q,-0.6223367722723301,1,Adult,-0.360396614909667,man,False,False,True,False,False,False,True,False
0,3,male,-0.04450105403435416,0,0,-0.5170927914599708,S,-0.6223367722723301,1,Adult,-0.3566618503384133,man,False,False,True,False,False,False,True,False
0,3,female,-0.11597172006533471,1,1,-0.39227197910477624,S,0.6933643386729765,0,Adult,-0.4377091407872857,woman,False,False,True,False,False,False,False,True
0,3,male,-0.8306783803751403,1,1,-0.28108102556997655,S,0.6933643386729765,0,Teen,-0.38664275859389047,man,False,True,False,False,False,False,True,False
1,2,female,-0.11597172006533471,1,0,-0.1703683126955415,S,0.035513783200323175,0,Adult,-0.22158303292362594,woman,False,False,True,False,False,False,False,True
1,2,female,-0.7592077143441597,0,0,-0.1703683126955415,S,-0.6223367722723301,1,Adult,0.12105591856754198,woman,False,False,True,False,False,False,False,True
1,3,male,0.1699109440585875,0,0,-0.5137451068374177,S,-0.6223367722723301,1,Adult,-0.3520494029144937,man,False,False,True,False,False,False,True,False
1,1,male,-0.11597172006533471,0,0,-0.15984701816751742,S,-0.6223367722723301,1,Adult,0.13555218189986065,man,False,False,True,False,False,False,True,False
1,2,female,0.8846176043683931,1,0,-0.1703683126955415,S,0.035513783200323175,0,Middle_Age,-0.22158303292362594,woman,False,False,False,True,False,False,False,True
0,3,male,-0.9021490464061208,0,0,-0.5314400112709127,S,-0.6223367722723301,1,Teen,-0.37642948215521144,man,False,True,False,False,False,False,True,False
0,1,male,1.4563829326162374,1,0,0.4016075171006756,S,0.035513783200323175,0,Middle_Age,0.17245176129121714,man,False,False,False,True,False,False,True,False
1,1,female,-1.1165610444990626,1,2,1.6278165702758434,S,1.3512148941456297,0,Teen,0.22648328825713213,child,False,True,False,False,False,True,False,False
0,3,female,-0.6162663822821985,2,2,-0.010157691473356942,S,2.009065449618283,0,Adult,-0.38301869276081085,woman,False,False,True,False,False,False,False,True
1,2,female,-0.40185438418925695,2,3,-0.3090581042013132,S,2.666916005090936,0,Adult,-0.4818568518448016,woman,False,False,True,False,False,False,False,True
0,1,male,2.4569722570499652,1,4,4.3633531475620995,S,2.666916005090936,0,Senior,0.5910862751002981,man,False,False,False,False,True,False,True,False
0,2,male,0.09844027802760695,0,0,-0.4668775221216741,S,-0.6223367722723301,1,Adult,-0.2874751389796198,man,False,False,True,False,False,False,True,False
1,2,female,1.0990296024613346,1,1,-0.1655859060918942,S,0.6933643386729765,0,Middle_Age,-0.3335996132188155,woman,False,False,False,True,False,False,False,True
0,3,male,-0.6877370483131792,0,0,-0.4860071485362633,S,-0.6223367722723301,1,Adult,-0.3138319814020173,man,False,False,True,False,False,False,True,False
0,3,male,-0.3303837181582764,1,0,-0.5190057541014297,S,0.035513783200323175,0,Adult,-0.46175975949772347,man,False,False,True,False,False,False,True,False
1,2,female,-0.11597172006533471,0,0,-0.4190534560852011,S,-0.6223367722723301,1,Adult,-0.22158303292362594,woman,False,False,True,False,False,False,False,True
1,3,male,-0.3303837181582764,0,0,-0.5125495051865058,S,-0.6223367722723301,1,Adult,-0.3504021002630939,man,False,False,True,False,False,False,True,False
1,1,male,-1.8312677048088681,0,2,0.8981800984585064,S,0.6933643386729765,0,Child,0.15495345360698748,child,True,False,False,False,False,True,False,False
1,2,female,-1.188031710530043,0,1,-0.2947108843903713,S,0.035513783200323175,0,Teen,-0.30724277079641793,child,False,True,False,False,False,True,False,False
1,1,male,0.3128522761205486,0,0,-0.15984701816751742,S,-0.6223367722723301,1,Adult,0.13555218189986065,man,False,False,True,False,False,False,True,False
1,3,female,-1.7597970387778874,2,1,-0.29933451509477754,C,1.3512148941456297,0,Child,-0.4373249898089792,child,True,False,False,False,False,True,False,False
1,1,male,1.5993242646781987,0,0,-0.0842849938298901,S,-0.6223367722723301,1,Middle_Age,0.23966170946833087,man,False,False,False,True,False,False,True,False
0,2,male,0.45579360818250975,1,2,-0.1368914664700104,S,1.3512148941456297,0,Middle_Age,-0.381371390109411,man,False,False,False,True,False,False,True,False
0,3,male,-0.3303837181582764,1,0,-0.2857830877426825,S,0.035513783200323175,0,Adult,-0.30109240161715145,man,False,False,True,False,False,False,True,False
0,1,male,0.026969611996626397,0,0,-0.1368914664700104,C,-0.6223367722723301,1,Adult,0.16718039280673766,man,False,False,True,False,False,False,True,False
1,1,male,1.384912266585257,1,0,1.0367914584959785,C,0.035513783200323175,0,Middle_Age,0.6100306948721034,man,False,False,False,True,False,False,True,False
1,3,male,-0.04450105403435416,0,0,-0.5166948952305473,C,-0.6223367722723301,1,Adult,-0.3561136280160274,man,False,False,True,False,False,False,True,False
0,1,male,2.528442923080946,0,0,-0.15984701816751742,S,-0.6223367722723301,1,Senior,0.13555218189986065,man,False,False,False,False,True,False,True,False
1,1,female,0.3843229421515292,1,0,0.32437165045177163,S,0.035513783200323175,0,Adult,0.11924388565100212,woman,False,False,True,False,False,False,False,True
1,2,female,1.4563829326162374,0,0,-0.4668775221216741,S,-0.6223367722723301,1,Middle_Age,-0.2874751389796198,woman,False,False,False,True,False,False,False,True
1,1,male,1.3134416005542764,0,0,-0.15984701816751742,S,-0.6223367722723301,1,Middle_Age,0.13555218189986065,man,False,False,False,True,False,False,True,False
0,3,male,0.3128522761205486,0,0,-0.5137451068374177,S,-0.6223367722723301,1,Adult,-0.3520494029144937,man,False,False,True,False,False,False,True,False
0,1,male,1.2419709345232959,0,0,0.06875201748682351,S,-0.6223367722723301,1,Middle_Age,0.45051644884751113,man,False,False,False,True,False,False,True,False
0,2,male,1.3134416005542764,0,0,-0.4190534560852011,S,-0.6223367722723301,1,Middle_Age,-0.22158303292362594,man,False,False,False,True,False,False,True,False
0,3,male,0.5987349402444708,0,0,-0.5328747332520068,S,-0.6223367722723301,1,Middle_Age,-0.37840624533689127,man,False,False,False,True,False,False,True,False
0,1,male,1.885206928802121,0,0,-0.15984701816751742,S,-0.6223367722723301,1,Middle_Age,0.13555218189986065,man,False,False,False,True,False,False,True,False
0,3,male,-0.3303837181582764,0,0,-0.5199622354221591,Q,-0.6223367722723301,1,Adult,-0.36061537670177296,man,False,False,True,False,False,False,True,False
1,3,female,-2.0635473694095547,2,1,-0.29933451509477754,C,1.3512148941456297,0,Child,-0.4373249898089792,child,True,False,False,False,False,True,False,False
0,3,male,0.5987349402444708,0,0,-0.5020282106584818,S,-0.6223367722723301,1,Middle_Age,-0.33590583693077525,man,False,False,False,True,False,False,True,False
1,2,female,0.24138161008956807,1,2,-0.1368914664700104,S,1.3512148941456297,0,Adult,-0.381371390109411,woman,False,False,True,False,False,False,False,True
1,2,female,-0.47332505022023746,0,0,-0.4039085308527709,C,-0.6223367722723301,1,Adult,-0.2007163207778138,woman,False,False,True,False,False,False,False,True
0,3,female,-0.544795716251218,0,0,-0.4795508996213395,S,-0.6223367722723301,1,Adult,-0.3049365470844581,woman,False,False,True,False,False,False,False,True
0,1,male,0.741676272306432,0,0,0.32700197408377774,S,-0.6223367722723301,1,Middle_Age,0.8063338215498779,man,False,False,False,True,False,False,True,False
0,3,male,-0.04450105403435416,1,0,-0.5329550776829481,S,0.035513783200323175,0,Adult,-0.4713694642449296,man,False,False,True,False,False,False,True,False
0,3,male,-0.544795716251218,0,0,-0.5238685051360182,S,-0.6223367722723301,1,Adult,-0.36599744392442646,man,False,False,True,False,False,False,True,False
1,3,female,-1.9742090368708292,0,1,-0.4326833149055959,S,0.035513783200323175,0,Child,-0.40229213378218903,child,True,False,False,False,False,True,False,False
0,3,male,-1.4739143746539654,5,2,0.22944087936937277,S,3.9826171160362427,0,Child,-0.40970499571348834,child,True,False,False,False,False,True,False,False
0,3,male,1.4563829326162374,0,0,-0.5137451068374177,S,-0.6223367722723301,1,Middle_Age,-0.3520494029144937,man,False,False,False,True,False,False,True,False
1,3,female,2.3855015910189845,0,0,-0.48433330622498677,S,-0.6223367722723301,1,Senior,-0.3115257576900575,woman,False,False,False,False,True,False,False,True
1,1,male,-0.3303837181582764,1,0,1.0745724706647921,C,0.035513783200323175,0,Adult,0.6360580767642208,man,False,False,True,False,False,False,True,False
1,1,female,0.3843229421515292,1,0,1.0539277778381673,S,0.035513783200323175,0,Adult,0.6218359245930951,woman,False,False,True,False,False,False,False,True
0,1,male,2.0281482608640817,0,0,-0.09958869496156147,C,-0.6223367722723301,1,Middle_Age,0.21857623553041283,man,False,False,False,True,False,False,True,False
1,3,male,-1.4739143746539654,1,1,-0.36357753948289245,S,0.6933643386729765,0,Child,-0.4245307195760869,child,True,False,False,False,False,True,False,False
0,3,male,-0.6162663822821985,0,0,-0.529048807969089,S,-0.6223367722723301,1,Adult,-0.37313487685241176,man,False,False,True,False,False,False,True,False
0,1,male,1.8137362627711402,0,0,-0.0842849938298901,S,-0.6223367722723301,1,Middle_Age,0.23966170946833087,man,False,False,False,True,False,False,True,False
0,1,male,2.957266919266829,0,0,0.2792582524782459,C,-0.6223367722723301,1,Senior,0.740552414232058,man,False,False,False,False,True,False,True,False
0,3,male,-0.3303837181582764,0,0,-0.39115672188480566,C,-0.6223367722723301,1,Adult,-0.18314684961904362,man,False,False,True,False,False,False,True,False
1,1,female,1.7422655967401597,1,0,0.8294741322278679,C,0.035513783200323175,0,Middle_Age,0.46720955499573663,woman,False,False,False,True,False,False,False,True
0,3,male,-0.3303837181582764,0,0,-0.37888124061456374,S,-0.6223367722723301,1,Adult,-0.16623366383659113,man,False,False,True,False,False,False,True,False
0,1,female,-0.3303837181582764,1,2,2.2313562836561327,S,1.3512148941456297,0,Adult,0.4343728828637927,woman,False,False,True,False,False,False,False,True
0,3,male,-0.40185438418925695,0,0,-0.5186078578720063,S,-0.6223367722723301,1,Adult,-0.3587493122582672,man,False,False,True,False,False,False,True,False
0,3,female,-0.6162663822821985,0,0,-0.5194839947617944,Q,-0.6223367722723301,1,Adult,-0.359956455641213,woman,False,False,True,False,False,False,False,True
0,3,female,-0.5805310492667083,0,0,-0.5217948536326767,Q,-0.6223367722723301,1,Adult,-0.36314036220583856,woman,False,False,True,False,False,False,False,True
0,3,female,0.5272642742134903,0,0,-0.48433330622498677,S,-0.6223367722723301,1,Middle_Age,-0.3115257576900575,woman,False,False,False,True,False,False,False,True
1,1,female,-0.9736197124371013,0,0,0.9869740853871052,S,-0.6223367722723301,1,Teen,1.7156448851225927,woman,False,True,False,False,False,False,False,True
0,1,male,-0.8306783803751403,1,0,1.4154777170739035,C,0.035513783200323175,0,Teen,0.8709080854847517,man,False,True,False,False,False,False,True,False
1,2,female,0.24138161008956807,0,2,-0.1703683126955415,S,0.6933643386729765,0,Adult,-0.33579601675401527,woman,False,False,True,False,False,False,False,True
1,1,male,0.741676272306432,0,0,-0.15984701816751742,S,-0.6223367722723301,1,Middle_Age,0.13555218189986065,man,False,False,False,True,False,False,True,False
0,3,male,-0.11597172006533471,0,0,-0.236843764486239,S,-0.6223367722723301,1,Adult,0.02946589114971052,man,False,False,True,False,False,False,True,False
1,3,male,-0.2589130521272958,0,0,0.4130049485184879,S,-0.6223367722723301,1,Adult,0.9248289137124927,man,False,False,True,False,False,False,True,False
1,3,male,-0.04450105403435416,0,0,-0.5194839947617944,Q,-0.6223367722723301,1,Adult,-0.359956455641213,man,False,False,True,False,False,False,True,False
1,1,male,0.45579360818250975,0,0,-0.16486854510134707,S,-0.6223367722723301,1,Middle_Age,0.1286335107639813,man,False,False,False,True,False,False,True,False
1,1,female,1.7422655967401597,1,0,0.4685612095517378,C,0.035513783200323175,0,Middle_Age,0.21857623553041283,woman,False,False,False,True,False,False,False,True
0,3,male,-0.40185438418925695,0,0,-0.524346745796383,S,-0.6223367722723301,1,Adult,-0.3666563649849865,man,False,False,True,False,False,False,True,False
0,1,male,1.2419709345232959,0,0,-0.016933405149404415,S,-0.6223367722723301,1,Middle_Age,0.33245888026910814,man,False,False,False,True,False,False,True,False
1,2,female,0.3128522761205486,0,0,-0.4668775221216741,S,-0.6223367722723301,1,Adult,-0.2874751389796198,woman,False,False,True,False,False,False,False,True
0,3,male,-0.3303837181582764,0,0,-0.20575812156253154,Q,-0.6223367722723301,1,Adult,0.07229576008610651,man,False,False,True,False,False,False,True,False
1,2,female,0.45579360818250975,1,0,-0.1703683126955415,S,0.035513783200323175,0,Middle_Age,-0.22158303292362594,woman,False,False,False,True,False,False,False,True
0,3,male,0.1699109440585875,0,0,-0.5166948952305473,S,-0.6223367722723301,1,Adult,-0.3561136280160274,man,False,False,True,False,False,False,True,False
1,1,female,0.026969611996626397,0,0,1.1208814702892296,S,-0.6223367722723301,1,Adult,1.9001427820793753,woman,False,False,True,False,False,False,False,True
1,1,female,1.0275589364303541,0,1,0.44138183634188943,C,0.035513783200323175,0,Middle_Age,0.19985233467354163,woman,False,False,False,True,False,False,False,True
0,3,male,-0.3303837181582764,0,0,-0.5294467041985125,C,-0.6223367722723301,1,Adult,-0.37368309917479764,man,False,False,True,False,False,False,True,False
0,3,male,0.7774116053219222,0,0,-0.5194839947617944,Q,-0.6223367722723301,1,Middle_Age,-0.359956455641213,man,False,False,False,True,False,False,True,False
0,1,male,0.741676272306432,0,0,3.574814643051601,S,-0.6223367722723301,1,Middle_Age,5.281177442550593,man,False,False,False,True,False,False,True,False
0,3,male,0.6702056062754514,0,0,-0.5161363101392413,S,-0.6223367722723301,1,Middle_Age,-0.3553440082172934,man,False,False,False,True,False,False,True,False
0,2,male,-0.47332505022023746,2,1,-0.4477478957070849,S,1.3512148941456297,0,Adult,-0.48844606245040095,man,False,False,True,False,False,False,True,False
1,2,female,-1.9742090368708292,1,1,-0.1703683126955415,S,0.6933643386729765,0,Child,-0.33579601675401527,child,True,False,False,False,False,True,False,False
0,3,male,-0.9021490464061208,1,1,-0.5294467041985125,C,0.6933643386729765,0,Teen,-0.5007090226681284,man,False,True,False,False,False,False,True,False
1,3,female,-0.5805310492667083,0,2,-0.240032673209551,C,0.6933643386729765,0,Adult,-0.36779058777056367,woman,False,False,True,False,False,False,False,True
0,3,female,0.026969611996626397,0,0,-0.5020282106584818,S,-0.6223367722723301,1,Adult,-0.33590583693077525,woman,False,False,True,False,False,False,False,True
1,2,female,-1.6168557067159264,0,2,-0.1655859060918942,S,0.6933643386729765,0,Child,-0.3335996132188155,child,True,False,False,False,False,True,False,False
0,1,male,1.0990296024613346,0,0,-0.15984701816751742,S,-0.6223367722723301,1,Middle_Age,0.13555218189986065,man,False,False,False,True,False,False,True,False
1,1,female,0.026969611996626397,0,0,1.368131891697795,C,-0.6223367722723301,1,Adult,2.2408049703888633,woman,False,False,True,False,False,False,False,True
0,3,male,-0.3303837181582764,0,0,-0.39035901646331733,S,-0.6223367722723301,1,Adult,-0.18204776929002964,man,False,False,True,False,False,False,True,False
1,1,female,-0.544795716251218,0,2,0.27917790804730475,C,0.6933643386729765,0,Adult,-0.1293340844452346,woman,False,False,True,False,False,False,False,True
1,1,female,0.45579360818250975,0,2,0.6904648759609725,S,0.6933643386729765,0,Middle_Age,0.05955661958194777,woman,False,False,False,True,False,False,False,True
0,3,female,-1.4739143746539654,4,2,-0.06945953335858349,S,3.324766560563589,0,Child,-0.44646337773472494,child,True,False,False,False,False,True,False,False
0,3,female,-1.330973042592004,4,2,-0.06945953335858349,S,3.324766560563589,0,Child,-0.44646337773472494,child,True,False,False,False,False,True,False,False
1,2,male,0.1699109440585875,1,0,-0.1703683126955415,S,0.035513783200323175,0,Adult,-0.22158303292362594,man,False,False,True,False,False,False,True,False
0,1,male,1.4563829326162374,1,0,1.368131891697795,C,0.035513783200323175,0,Middle_Age,0.8382914929870348,man,False,False,False,True,False,False,True,False
0,1,male,2.4569722570499652,0,0,-0.1703683126955415,S,-0.6223367722723301,1,Senior,0.12105591856754198,man,False,False,False,False,True,False,True,False
1,2,female,-0.7592077143441597,1,0,-0.1703683126955415,S,0.035513783200323175,0,Adult,-0.22158303292362594,woman,False,False,True,False,False,False,False,True
1,2,male,0.026969611996626397,0,0,-0.4025541533026179,C,-0.6223367722723301,1,Adult,-0.19885025633430806,man,False,False,True,False,False,False,True,False
0,3,male,0.24138161008956807,1,1,-0.2751030173154174,S,0.6933643386729765,0,Adult,-0.3838972541748908,man,False,False,True,False,False,False,True,False
1,2,male,-1.5453850406849459,1,1,0.03527517126129241,S,0.6933643386729765,0,Child,-0.2413506647404241,child,True,False,False,False,False,True,False,False
1,1,male,-0.9021490464061208,0,2,1.4534175051419582,C,0.6933643386729765,0,Teen,0.40995590404368365,man,False,True,False,False,False,False,True,False
0,2,male,-0.18744238609631528,0,0,-0.1703683126955415,S,-0.6223367722723301,1,Adult,0.12105591856754198,man,False,False,True,False,False,False,True,False
0,3,male,-0.3303837181582764,0,0,-0.5179689283497589,Q,-0.6223367722723301,1,Adult,-0.3578689937213591,man,False,False,True,False,False,False,True,False
1,3,male,-0.544795716251218,0,0,-0.5295270486294538,C,-0.6223367722723301,1,Adult,-0.3737937979129717,man,False,False,True,False,False,False,True,False
1,3,female,-0.544795716251218,0,0,-0.5190057541014297,S,-0.6223367722723301,1,Adult,-0.35929753458065306,woman,False,False,True,False,False,False,False,True
0,1,male,2.3140309249880042,0,0,-0.15984701816751742,S,-0.6223367722723301,1,Senior,0.13555218189986065,man,False,False,False,False,True,False,True,False
1,1,female,1.3134416005542764,1,0,0.08979460654287166,C,0.035513783200323175,0,Middle_Age,-0.042356504451322705,woman,False,False,False,True,False,False,False,True
0,1,male,0.741676272306432,0,0,3.684729650504547,C,-0.6223367722723301,1,Middle_Age,5.432618587741205,man,False,False,False,True,False,False,True,False
1,1,female,0.6702056062754514,1,1,0.8559361444471693,S,0.6933643386729765,0,Middle_Age,0.13555218189986065,woman,False,False,False,True,False,False,False,True
1,3,female,0.45579360818250975,1,0,-0.33488309986100867,S,0.035513783200323175,0,Middle_Age,-0.33491745533993533,woman,False,False,False,True,False,False,False,True
0,3,male,0.741676272306432,0,0,-0.5166948952305473,S,-0.6223367722723301,1,Middle_Age,-0.3561136280160274,man,False,False,False,True,False,False,True,False
0,2,male,-0.11597172006533471,0,0,-0.40948864287790654,S,-0.6223367722723301,1,Adult,-0.2084046117124272,man,False,False,True,False,False,False,True,False
0,3,male,-0.40185438418925695,2,0,-0.20575812156253154,S,0.6933643386729765,0,Adult,-0.35204940291449377,man,False,False,True,False,False,False,True,False
0,3,male,-0.7592077143441597,0,0,-0.5166948952305473,S,-0.6223367722723301,1,Adult,-0.3561136280160274,man,False,False,True,False,False,False,True,False
0,3,female,-0.04450105403435416,0,4,-0.26458172278739334,S,2.009065449618283,0,Adult,-0.45312789360438827,woman,False,False,True,False,False,False,False,True
1,3,male,0.1699109440585875,0,0,-0.5174906876893942,S,-0.6223367722723301,1,Adult,-0.3572100726607992,man,False,False,True,False,False,False,True,False
1,2,male,2.3140309249880042,0,0,-0.4668775221216741,S,-0.6223367722723301,1,Senior,-0.2874751389796198,man,False,False,False,False,True,False,True,False
1,1,female,1.6707949307091792,2,0,0.31703926464705967,S,0.6933643386729765,0,Middle_Age,-0.11194559693776489,woman,False,False,False,True,False,False,False,True
1,1,male,0.45579360818250975,0,0,-0.1629555824598882,S,-0.6223367722723301,1,Middle_Age,0.131269195006221,man,False,False,False,True,False,False,True,False
0,3,male,-0.9736197124371013,0,0,-0.5137451068374177,S,-0.6223367722723301,1,Teen,-0.3520494029144937,man,False,True,False,False,False,False,True,False
0,3,male,-0.7592077143441597,0,0,-0.39035901646331733,S,-0.6223367722723301,1,Adult,-0.18204776929002964,man,False,False,True,False,False,False,True,False
1,2,female,0.3128522761205486,0,0,-0.4190534560852011,S,-0.6223367722723301,1,Adult,-0.22158303292362594,woman,False,False,True,False,False,False,False,True
1,1,female,0.6702056062754514,1,0,0.4016075171006756,S,0.035513783200323175,0,Middle_Age,0.17245176129121714,woman,False,False,False,True,False,False,False,True
0,3,female,-0.5805310492667083,1,0,-0.39115672188480566,C,0.035513783200323175,0,Adult,-0.37368441701691874,woman,False,False,True,False,False,False,False,True
1,3,male,0.1699109440585875,0,0,-0.5161363101392413,S,-0.6223367722723301,1,Adult,-0.3553440082172934,man,False,False,True,False,False,False,True,False
1,2,female,-0.3303837181582764,1,1,-0.0938498070371847,S,0.6933643386729765,0,Adult,-0.30065356019081857,woman,False,False,True,False,False,False,False,True
1,1,female,0.6702056062754514,1,1,1.4534175051419582,C,0.6933643386729765,0,Middle_Age,0.40995590404368365,woman,False,False,False,True,False,False,False,True
0,2,male,1.7422655967401597,0,0,-0.1703683126955415,S,-0.6223367722723301,1,Middle_Age,0.12105591856754198,man,False,False,False,True,False,False,True,False
0,1,male,0.45579360818250975,0,0,0.09983766041053097,C,-0.6223367722723301,1,Middle_Age,0.49334631778390714,man,False,False,False,True,False,False,True,False
0,3,male,-0.3303837181582764,0,0,-0.5010717293377523,C,-0.6223367722723301,1,Adult,-0.33458799480965534,man,False,False,True,False,False,False,True,False
1,1,female,-0.8306783803751403,0,2,0.8559361444471693,S,0.6933643386729765,0,Teen,0.13555218189986065,woman,False,True,False,False,False,False,False,True
0,2,male,1.2419709345232959,0,0,-0.3807942032560227,S,-0.6223367722723301,1,Middle_Age,-0.1688693480788309,man,False,False,False,True,False,False,True,False
1,1,male,2.171089592926043,1,1,0.8473278125606041,C,0.6933643386729765,0,Middle_Age,0.13159865553650105,man,False,False,False,True,False,False,True,False
0,3,male,0.3843229421515292,0,0,-0.5314400112709127,S,-0.6223367722723301,1,Adult,-0.37642948215521144,man,False,False,True,False,False,False,True,False
1,1,female,1.5993242646781987,1,0,0.8294741322278679,C,0.035513783200323175,0,Middle_Age,0.46720955499573663,woman,False,False,False,True,False,False,False,True
0,3,male,1.2419709345232959,0,0,-0.529048807969089,S,-0.6223367722723301,1,Middle_Age,-0.37313487685241176,man,False,False,False,True,False,False,True,False
0,3,female,-0.5805310492667083,0,2,-0.5194839947617944,Q,0.6933643386729765,0,Adult,-0.49613347482360026,woman,False,False,True,False,False,False,False,True
0,2,male,0.5272642742134903,1,0,-0.1703683126955415,S,0.035513783200323175,0,Middle_Age,-0.22158303292362594,man,False,False,False,True,False,False,True,False
0,3,male,0.45579360818250975,1,1,-0.20575812156253154,S,0.6933643386729765,0,Middle_Age,-0.35204940291449377,man,False,False,False,True,False,False,True,False
1,2,female,-0.11597172006533471,0,0,-0.03646092779341709,S,-0.6223367722723301,1,Adult,0.3055538155243247,woman,False,False,True,False,False,False,False,True
0,3,male,1.384912266585257,0,0,-0.6677385994748607,S,-0.6223367722723301,1,Middle_Age,-0.5642219844147939,man,False,False,False,True,False,False,True,False
1,1,male,1.384912266585257,1,0,0.42129572860657083,C,0.035513783200323175,0,Middle_Age,0.18601499240178296,man,False,False,False,True,False,False,True,False
1,2,female,-0.40185438418925695,2,1,-0.1512386862809523,S,1.3512148941456297,0,Adult,-0.38631329806361053,woman,False,False,True,False,False,False,False,True
0,1,male,0.741676272306432,0,0,0.14335756050372137,S,-0.6223367722723301,1,Middle_Age,0.5533081342948615,man,False,False,False,True,False,False,True,False
0,3,male,1.0275589364303541,0,0,-0.5137451068374177,S,-0.6223367722723301,1,Middle_Age,-0.3520494029144937,man,False,False,False,True,False,False,True,False
1,1,male,0.3843229421515292,0,0,-0.15984701816751742,C,-0.6223367722723301,1,Adult,0.13555218189986065,man,False,False,True,False,False,False,True,False
0,3,male,0.45579360818250975,1,0,-0.3702729087279986,S,0.035513783200323175,0,Middle_Age,-0.35929753458065306,man,False,False,False,True,False,False,True,False
0,3,male,0.026969611996626397,0,0,-0.5166948952305473,S,-0.6223367722723301,1,Adult,-0.3561136280160274,man,False,False,True,False,False,False,True,False
1,1,male,-0.18744238609631528,0,0,-0.0842849938298901,S,-0.6223367722723301,1,Adult,0.23966170946833087,man,False,False,True,False,False,False,True,False
1,2,female,-0.544795716251218,1,2,0.1276559631426266,C,1.3512148941456297,0,Adult,-0.290247878802456,woman,False,False,True,False,False,False,False,True
1,1,female,0.741676272306432,0,0,2.2679416941740347,S,-0.6223367722723301,1,Middle_Age,3.4805649458323877,woman,False,False,False,True,False,False,False,True
0,3,female,0.6702056062754514,1,5,-0.06945953335858349,S,3.324766560563589,0,Middle_Age,-0.44646337773472494,woman,False,False,False,True,False,False,False,True
0,3,male,-0.3303837181582764,0,0,-0.5328747332520068,S,-0.6223367722723301,1,Adult,-0.37840624533689127,man,False,False,True,False,False,False,True,False
1,2,female,-0.40185438418925695,1,2,0.5756871174734374,S,1.3512148941456297,0,Adult,-0.13592329505083398,woman,False,False,True,False,False,False,False,True
0,3,male,0.3128522761205486,1,1,-0.39227197910477624,S,0.6933643386729765,0,Adult,-0.4377091407872857,man,False,False,True,False,False,False,True,False
0,3,female,-0.2589130521272958,1,0,-0.3597516141999746,S,0.035513783200323175,0,Adult,-0.3520494029144937,woman,False,False,True,False,False,False,False,True
1,2,female,-1.8312677048088681,2,1,0.07831683069411811,S,1.3512148941456297,0,Child,-0.30724277079641793,child,True,False,False,False,False,True,False,False
0,2,male,-0.2589130521272958,0,0,-0.4668775221216741,S,-0.6223367722723301,1,Adult,-0.2874751389796198,man,False,False,True,False,False,False,True,False
0,3,male,-0.18744238609631528,1,0,-0.3912351533531055,C,0.035513783200323175,0,Adult,-0.37373844854388466,man,False,False,True,False,False,False,True,False
